"","year","month","day","hour","generation.biomass","generation.fossil.brown.coal.lignite","generation.fossil.gas","generation.fossil.hard.coal","generation.fossil.oil","generation.hydro.pumped.storage.consumption","generation.hydro.run.of.river.and.poundage","generation.hydro.water.reservoir","generation.nuclear","generation.other","generation.other.renewable","generation.solar","generation.waste","generation.wind.onshore","total.load.actual","price.actual"
"20484","2017","05","03",12,321,0,3463,1977,248,72,1243,2463,7102,61,89,1224,275,7973,27965,57.9
"20485","2017","05","03",13,321,0,3326,1985,251,72,1223,2838,7102,61,86,1312,276,7915,28149,57.94
"20486","2017","05","03",14,319,0,3329,1967,250,168,1209,3340,7103,60,86,1362,272,8164,27767,58
"20487","2017","05","03",15,317,0,3267,1809,248,868,1215,2517,7104,59,85,1271,270,8124,26399,56.97
"20488","2017","05","03",16,318,0,3257,1674,247,1139,1225,2416,7105,59,85,1034,268,8003,25515,56.84
"20489","2017","05","03",17,319,0,3317,1363,247,1139,1232,2077,7105,60,84,671,268,8385,25187,56.95
"20490","2017","05","03",18,320,0,3587,1181,245,300,1300,2778,7105,60,86,174,271,8263,25779,57.07
"20491","2017","05","03",19,321,0,3514,1266,242,0,1323,3782,7105,62,86,47,280,8169,28600,57.53
"20492","2017","05","03",20,326,0,3502,1258,241,0,1322,4573,7103,62,85,44,287,8866,30529,58.49
"20493","2017","05","03",21,324,0,3597,1206,241,0,1313,3797,7103,61,84,28,288,9863,30796,60.34
"20494","2017","05","03",22,326,0,3739,1082,242,0,1302,2731,7105,60,81,28,283,10343,29510,58.27
"20495","2017","05","03",23,317,0,3548,1007,242,457,1288,1557,7106,60,83,28,273,11053,27253,55.88
"20496","2017","05","04",24,220,0,4228,2151,285,51,1077,1218,7086,60,79,576,264,7714,25606,53.8
"20497","2017","05","04",1,224,0,4191,2010,276,583,1051,1074,7086,60,79,576,268,7841,24156,48.01
"20498","2017","05","04",2,227,0,3969,1954,276,952,1049,719,7087,59,77,575,265,7918,23175,46.69
"20499","2017","05","04",3,225,0,3963,1899,277,1290,1052,628,7087,59,79,574,256,7996,22811,43.71
"20500","2017","05","04",4,224,0,3887,1673,273,1734,1057,708,7087,58,79,557,270,8240,22693,43.67
"20501","2017","05","04",5,223,0,3720,1525,277,1707,1042,741,7085,59,80,474,270,8660,23037,44.71
"20502","2017","05","04",6,222,0,3940,1476,272,636,1059,1197,7088,58,80,259,262,8522,25334,49.43
"20503","2017","05","04",7,226,0,4339,1684,274,93,1138,2238,7086,57,89,281,250,8680,29142,55.68
"20504","2017","05","04",8,233,0,4506,1916,279,0,1206,3329,7087,59,85,503,242,8230,30997,59.69
"20505","2017","05","04",9,231,0,4214,1947,283,0,1213,2906,7089,58,85,1717,234,7946,31817,58.06
"20506","2017","05","04",10,231,0,3985,1929,282,0,1203,2182,7085,56,84,3890,230,8239,31927,57.48
"20507","2017","05","04",11,227,0,3954,1962,281,0,1234,1696,7086,57,77,4810,230,8552,31823,57.8
"20508","2017","05","04",12,229,0,3923,1980,281,0,1213,1675,7090,56,78,5130,228,8341,31879,57.91
"20509","2017","05","04",13,233,0,3968,1908,280,24,1196,1297,7084,57,80,5267,233,8414,31637,57.83
"20510","2017","05","04",14,234,0,3777,1769,282,333,1090,1294,7084,56,80,5246,239,8298,30536,56.76
"20511","2017","05","04",15,239,0,3845,1736,268,667,1069,1132,7084,56,84,5155,241,8744,29844,55.82
"20512","2017","05","04",16,244,0,3821,1683,270,991,1066,1065,7081,57,79,4924,235,9320,29487,55.47
"20513","2017","05","04",17,246,0,4153,1629,275,1084,1060,1020,7076,57,77,4566,235,9692,29382,56.79
"20514","2017","05","04",18,245,0,4103,1608,283,1193,1099,1077,7074,56,78,3981,241,10088,29042,56.56
"20515","2017","05","04",19,244,0,3989,1652,290,1300,1126,1030,7077,56,77,2795,245,10023,29204,57.67
"20516","2017","05","04",20,238,0,4155,1720,288,480,1126,1695,7080,57,79,1263,246,10182,30897,58.05
"20517","2017","05","04",21,243,0,4198,1970,290,0,1140,2521,7080,59,78,749,247,10221,32784,60.62
"20518","2017","05","04",22,229,0,3854,1969,290,0,1118,1521,7080,59,80,678,246,10124,29995,59.4
"20519","2017","05","04",23,235,0,3795,1914,289,133,1065,1141,7079,60,81,675,247,10100,27353,56.76
"20520","2017","05","05",24,272,458,4145,3375,284,109,748,722,6963,7,98,46,294,6764,25833,50.81
"20521","2017","05","05",1,276,404,3835,2704,275,111,736,698,6962,7,89,46,290,7189,24476,46.92
"20522","2017","05","05",2,279,390,3728,2314,281,670,737,448,6961,7,90,44,290,7856,23590,44.12
"20523","2017","05","05",3,283,397,3779,2351,284,1179,725,445,6963,6,90,36,297,8275,23119,43.54
"20524","2017","05","05",4,297,391,3637,2335,282,1755,711,470,6963,6,88,36,297,8462,23003,42.87
"20525","2017","05","05",5,296,390,3720,2462,283,1501,735,604,6967,6,87,35,297,8012,23451,42.79
"20526","2017","05","05",6,293,385,3762,2554,288,544,770,932,6966,6,91,33,306,7961,25478,46.96
"20527","2017","05","05",7,288,462,3856,2792,299,55,802,1144,6964,7,98,76,307,8362,27831,55.47
"20528","2017","05","05",8,274,539,3944,3238,296,85,920,2511,6964,8,102,382,304,8087,29929,58.4
"20529","2017","05","05",9,292,581,4279,3532,300,54,978,3314,6963,8,101,986,302,6991,30960,58.67
"20530","2017","05","05",10,292,588,4302,3533,307,96,959,3317,6961,8,100,1665,298,6835,31419,59.24
"20531","2017","05","05",11,269,586,4194,3532,306,0,928,2623,6963,8,99,2038,301,7291,31606,58.38
"20532","2017","05","05",12,262,579,4121,3525,307,2,955,1946,6964,10,100,2542,308,8273,31845,56.89
"20533","2017","05","05",13,269,454,3709,3064,301,241,897,1062,6965,13,101,2871,303,9358,31700,51.68
"20534","2017","05","05",14,283,397,3761,2550,306,618,908,1036,6908,17,92,3014,291,10433,30499,47.3
"20535","2017","05","05",15,286,379,3787,2342,306,860,900,1027,6747,16,92,3205,290,10876,29636,45.22
"20536","2017","05","05",16,291,380,3900,2281,304,1298,886,944,6585,23,93,2856,293,11051,29380,44.95
"20537","2017","05","05",17,292,440,4269,2441,306,608,885,942,6412,29,95,2458,294,11065,29092,45.51
"20538","2017","05","05",18,288,454,4363,2505,307,700,904,717,6255,38,96,1973,296,11904,28776,48.17
"20539","2017","05","05",19,287,386,3986,2619,312,1188,923,1001,6123,46,96,1280,296,11823,28737,49.99
"20540","2017","05","05",20,286,436,3959,2755,311,621,931,1266,6072,51,95,557,296,10845,29216,49.14
"20541","2017","05","05",21,285,535,4160,3076,310,0,953,2029,6070,52,92,249,291,9857,30750,57.39
"20542","2017","05","05",22,281,479,3767,2851,309,104,948,1409,6068,52,92,200,295,9838,29135,55.06
"20543","2017","05","05",23,283,397,3574,2480,309,175,867,1191,6037,52,94,151,299,10037,27030,48.62
"20544","2017","05","06",24,385,581,4706,3273,245,414,925,839,4993,53,97,525,346,5969,23803,44.16
"20545","2017","05","06",1,385,560,4612,2994,244,744,923,1058,5022,53,98,475,344,6171,22470,43.84
"20546","2017","05","06",2,383,576,4899,3007,243,1342,924,818,5025,53,93,472,342,5958,21621,42.32
"20547","2017","05","06",3,380,606,4701,2955,242,1074,912,765,5027,52,97,446,338,5661,21185,43.19
"20548","2017","05","06",4,384,587,4984,3069,238,812,899,733,5031,52,98,455,342,5293,21262,41.29
"20549","2017","05","06",5,380,579,4959,3230,242,503,902,769,5038,53,101,387,347,5038,21731,41.66
"20550","2017","05","06",6,381,611,4524,3461,241,112,909,1069,5041,53,99,313,344,5102,23402,42.03
"20551","2017","05","06",7,368,624,4843,3717,266,54,968,1064,5041,54,98,428,341,5329,25804,42.81
"20552","2017","05","06",8,369,708,4950,4110,309,6,1021,1682,5041,59,96,1072,351,5422,28022,43.98
"20553","2017","05","06",9,372,737,4700,4248,325,26,996,1537,5041,54,100,3116,347,5479,29244,43.6
"20554","2017","05","06",10,382,661,4731,4336,327,78,989,1599,5038,55,100,4330,330,5600,29892,43.94
"20555","2017","05","06",11,382,702,4987,4482,327,333,987,1526,5033,57,100,4739,320,5578,30292,44.72
"20556","2017","05","06",12,382,779,5086,4426,328,397,976,1319,5029,57,99,5024,307,5220,30625,45.39
"20557","2017","05","06",13,382,783,5258,4455,338,398,1002,1445,5026,60,97,5228,297,4860,31086,46.64
"20558","2017","05","06",14,374,788,5181,4449,339,463,978,1099,5023,61,101,5355,305,4962,30503,49.81
"20559","2017","05","06",15,374,741,5038,4489,341,335,943,1088,5021,60,102,5306,308,5343,29973,46.01
"20560","2017","05","06",16,375,667,4936,4599,335,231,950,1038,5017,64,100,5134,317,5596,30040,44.38
"20561","2017","05","06",17,370,675,5051,4607,336,205,927,984,5018,62,101,4774,320,5854,30144,44.87
"20562","2017","05","06",18,371,651,4879,4375,341,6,927,768,5020,65,101,4144,325,6526,29971,53.97
"20563","2017","05","06",19,368,695,4766,4421,340,184,939,753,5023,64,98,3401,330,6911,29619,56.64
"20564","2017","05","06",20,369,666,5247,4498,338,290,959,1188,5024,62,106,2270,340,6845,29888,61.44
"20565","2017","05","06",21,370,819,5899,4679,341,11,1001,1580,5044,58,107,1075,344,6444,30225,63.87
"20566","2017","05","06",22,353,837,5605,4626,343,0,995,1514,5089,54,106,745,345,6560,29664,63.5
"20567","2017","05","06",23,350,726,4786,4538,344,368,985,1050,5127,54,107,716,335,6464,27249,62.54
"20568","2017","05","07",24,372,771,6421,4826,335,569,700,529,5974,55,88,698,333,7522,28490,60.89
"20569","2017","05","07",1,376,753,5756,4763,327,354,642,369,5972,55,88,696,339,6946,26892,58.11
"20570","2017","05","07",2,378,711,5515,4534,324,500,604,358,5973,55,87,695,334,6225,25738,56.47
"20571","2017","05","07",3,377,760,5525,4582,316,434,604,435,5975,55,88,690,341,5565,25255,56.19
"20572","2017","05","07",4,370,831,5810,4627,316,348,603,382,5972,54,88,654,338,4820,25104,56.41
"20573","2017","05","07",5,366,855,6248,5092,322,98,612,414,5979,54,87,597,332,4184,25508,56.12
"20574","2017","05","07",6,366,810,6524,5519,323,0,611,601,5983,55,87,432,330,3752,26827,56.18
"20575","2017","05","07",7,349,861,7325,5888,335,0,640,1541,5988,56,85,416,322,3275,28963,54.61
"20576","2017","05","07",8,360,877,8668,6046,326,0,680,2154,5990,56,84,1051,320,2714,30923,52.57
"20577","2017","05","07",9,364,876,9018,6015,331,0,740,2627,5984,56,88,2482,287,2506,32891,53.71
"20578","2017","05","07",10,365,877,9120,6083,340,0,766,3044,5968,57,87,3727,283,2682,34169,53.14
"20579","2017","05","07",11,361,877,9020,6088,341,0,742,3231,5965,56,87,4265,281,2990,34697,54.39
"20580","2017","05","07",12,362,876,8648,6063,338,0,753,3209,5959,59,83,4566,278,3608,35498,51.76
"20581","2017","05","07",13,363,876,8785,6071,344,0,767,2564,5954,65,86,4726,277,4276,35876,53.9
"20582","2017","05","07",14,362,875,8506,6034,346,0,744,1523,5945,60,89,4986,260,4976,35085,51.5
"20583","2017","05","07",15,365,816,7916,5920,343,69,707,768,5946,65,85,4998,267,5434,34298,47.45
"20584","2017","05","07",16,366,823,8073,5971,341,104,705,695,5943,67,85,4721,264,5596,34341,46.94
"20585","2017","05","07",17,370,873,7995,5911,343,7,696,668,5940,69,86,4209,281,5879,34317,46.26
"20586","2017","05","07",18,373,877,8449,6052,347,0,726,1002,5943,68,87,3331,293,6094,33821,46.26
"20587","2017","05","07",19,373,877,8651,6090,347,5,752,1262,5945,68,87,2418,299,5690,33460,47.14
"20588","2017","05","07",20,372,877,8523,6038,345,0,771,1250,5950,70,88,1418,302,5423,33004,51.11
"20589","2017","05","07",21,392,877,8531,6120,349,0,797,1232,5960,71,89,666,303,4928,32702,58.06
"20590","2017","05","07",22,390,876,8702,6151,350,0,802,1192,5962,59,86,494,302,4648,32149,57.48
"20591","2017","05","07",23,384,877,7569,5765,349,126,726,769,5963,58,86,437,304,5383,29908,55.32
"20592","2017","05","08",24,376,625,7673,5317,317,0,589,1231,6851,12,101,783,320,3319,30606,54.83
"20593","2017","05","08",1,378,640,7039,4724,320,24,607,1008,6853,13,99,775,324,3021,28697,46.3
"20594","2017","05","08",2,379,636,6395,4341,323,92,586,804,6855,12,98,750,323,2780,27200,44.65
"20595","2017","05","08",3,378,644,6140,4173,307,91,584,726,6859,13,98,747,322,2632,26241,44.38
"20596","2017","05","08",4,380,640,5938,4211,307,91,565,651,6864,13,97,718,320,2504,25521,44.44
"20597","2017","05","08",5,379,629,5732,4094,291,91,535,479,6867,13,98,702,324,2560,25029,45.55
"20598","2017","05","08",6,377,615,6046,3899,272,91,521,485,6865,13,101,605,316,2706,25099,49.63
"20599","2017","05","08",7,377,596,6197,3654,266,91,520,461,6867,13,98,419,315,3121,25122,55.77
"20600","2017","05","08",8,375,622,6318,3511,274,169,547,993,6868,13,91,897,313,3410,26329,58.36
"20601","2017","05","08",9,374,706,6863,3480,271,93,593,1311,6867,13,91,2385,317,3521,28682,58.08
"20602","2017","05","08",10,376,636,6906,3545,271,91,614,1471,6860,12,91,4034,316,3792,30588,57.9
"20603","2017","05","08",11,362,644,6796,3502,267,0,639,1479,6851,12,94,4620,310,4198,31889,58.72
"20604","2017","05","08",12,350,655,7041,3528,269,0,675,1311,6848,12,96,4927,308,4768,32793,59.01
"20605","2017","05","08",13,349,641,6939,3652,276,0,669,1268,6841,11,96,5076,309,5295,33455,58.97
"20606","2017","05","08",14,345,631,6739,3600,263,54,645,874,6839,12,95,5088,310,5854,33362,58.64
"20607","2017","05","08",15,345,589,6483,3259,257,137,588,615,6839,13,95,4984,312,6532,32897,57.3
"20608","2017","05","08",16,344,619,6719,3098,257,614,549,465,6837,19,96,4712,310,7259,32469,57.09
"20609","2017","05","08",17,344,631,6622,3052,258,1064,524,421,6833,25,95,4373,312,8265,32203,57.02
"20610","2017","05","08",18,345,575,6431,2748,252,1332,517,438,6833,32,97,3814,312,9141,31878,56.27
"20611","2017","05","08",19,346,560,5906,2802,255,893,505,422,6836,38,96,2989,306,9687,31605,56.9
"20612","2017","05","08",20,347,560,6159,2790,258,628,509,487,6838,44,97,1860,299,9789,31453,59.14
"20613","2017","05","08",21,349,560,6282,2971,259,124,496,543,6845,50,98,1016,299,9786,32061,62.79
"20614","2017","05","08",22,353,560,5899,2841,262,33,501,841,6848,54,99,822,297,9993,31670,61.14
"20615","2017","05","08",23,351,560,5660,2526,259,469,502,803,6849,54,97,801,298,9825,29928,58.41
"20616","2017","05","09",24,390,598,8052,3918,334,0,461,1265,6828,54,95,662,346,1873,27375,57.07
"20617","2017","05","09",1,389,600,7104,3969,323,0,452,1051,6831,55,93,658,350,1872,25898,55.73
"20618","2017","05","09",2,391,624,6663,3891,324,0,448,613,6833,55,94,627,347,1701,24905,53.25
"20619","2017","05","09",3,394,619,6514,3837,318,0,447,523,6836,55,94,563,348,1515,24508,52.71
"20620","2017","05","09",4,394,616,6401,3894,312,0,450,579,6839,54,92,479,349,1324,24286,53.02
"20621","2017","05","09",5,395,631,6762,3889,325,0,451,483,6841,52,93,384,342,1324,24661,54.85
"20622","2017","05","09",6,395,621,8101,3903,327,0,463,970,6840,50,94,181,335,1353,26494,56.9
"20623","2017","05","09",7,392,611,8970,3969,335,0,483,1315,6840,52,91,114,336,1393,29006,57.37
"20624","2017","05","09",8,392,616,9499,4004,337,1,496,1249,6840,55,93,414,349,1543,30445,60.92
"20625","2017","05","09",9,394,614,9970,3985,335,0,527,1792,6837,58,90,1640,347,1332,32227,60.24
"20626","2017","05","09",10,392,614,9738,3958,336,0,548,2049,6835,59,85,3792,345,1305,33355,59.64
"20627","2017","05","09",11,392,630,9744,3955,337,0,572,2053,6830,55,86,4779,347,1435,34475,60.08
"20628","2017","05","09",12,394,626,9840,3965,335,0,590,2493,6827,65,84,5100,339,1523,35392,60.02
"20629","2017","05","09",13,392,634,9949,4005,336,0,593,2778,6821,67,86,5244,344,1487,35982,59.6
"20630","2017","05","09",14,392,649,9732,4012,336,0,580,2175,6817,64,89,5257,343,1533,35141,58.43
"20631","2017","05","09",15,390,608,9694,4013,337,0,561,1682,6815,65,91,5146,344,1714,34618,56.55
"20632","2017","05","09",16,381,614,9832,4017,338,0,539,1760,6810,68,90,4902,343,1898,34675,54.05
"20633","2017","05","09",17,381,600,9730,4019,330,0,508,1916,6808,67,91,4474,341,2429,34659,53.91
"20634","2017","05","09",18,391,593,9629,4020,334,0,495,1613,6807,66,93,3795,344,3115,34024,52.69
"20635","2017","05","09",19,401,626,9559,4019,341,0,491,1377,6807,58,95,2551,344,3782,33318,55.48
"20636","2017","05","09",20,399,638,9938,4015,343,0,496,2141,6810,58,97,1149,346,4203,33660,58.32
"20637","2017","05","09",21,403,623,9633,4015,343,0,501,2884,6807,63,94,731,340,4816,34564,61.12
"20638","2017","05","09",22,401,609,9248,3904,342,0,488,1439,6803,56,93,673,326,5192,31897,60.04
"20639","2017","05","09",23,403,601,8414,3480,341,0,465,423,6802,56,94,665,325,5375,29271,58
"20640","2017","05","10",24,343,918,8093,4993,334,156,367,845,5953,54,102,185,298,3106,26119,56.39
"20641","2017","05","10",1,345,931,7339,5016,323,406,360,752,5955,53,101,170,298,2998,24956,51.73
"20642","2017","05","10",2,344,943,6850,5025,325,406,349,598,5957,52,102,138,298,2693,24071,47.16
"20643","2017","05","10",3,332,935,6792,5023,320,406,347,658,5959,53,99,108,301,2407,23848,46.92
"20644","2017","05","10",4,328,925,6467,5018,320,495,359,937,5964,54,100,78,303,2242,23647,47
"20645","2017","05","10",5,334,945,6632,5021,322,406,365,1053,5966,53,100,77,303,2105,24022,47.43
"20646","2017","05","10",6,335,925,8611,4954,325,405,384,904,5971,53,102,78,304,2097,25999,54.89
"20647","2017","05","10",7,331,928,10432,4994,326,288,381,1663,5973,57,102,78,301,2077,29375,55.85
"20648","2017","05","10",8,334,873,10914,4850,326,0,398,2380,5974,58,101,160,302,2045,30863,59.88
"20649","2017","05","10",9,331,890,11063,4825,315,0,432,2327,5973,59,100,1155,300,1953,31633,59.68
"20650","2017","05","10",10,338,869,10874,4863,319,0,439,2088,5971,54,97,2782,299,1949,32111,59.31
"20651","2017","05","10",11,345,946,10902,4916,322,0,435,1307,5969,55,98,4297,306,1997,32763,58.8
"20652","2017","05","10",12,340,952,10886,4935,325,0,441,1458,5961,53,96,4708,311,2050,33492,57.69
"20653","2017","05","10",13,310,930,10531,4911,328,0,459,1813,5955,55,98,4840,307,2246,33683,54.71
"20654","2017","05","10",14,338,747,10141,4877,331,0,445,945,5948,52,101,4843,307,2729,32684,49.92
"20655","2017","05","10",15,348,635,9959,4850,334,0,420,525,5946,52,102,4677,303,3349,32243,48.64
"20656","2017","05","10",16,352,605,10088,4849,327,260,398,524,5942,48,103,4442,299,3987,32325,47.93
"20657","2017","05","10",17,349,593,10268,4831,337,34,391,674,5940,46,102,3966,298,4741,32315,48.31
"20658","2017","05","10",18,350,624,11360,4845,341,0,383,797,5939,47,103,2993,290,5458,31919,51.24
"20659","2017","05","10",19,348,636,12736,4879,345,0,385,863,5942,52,103,1309,291,6045,32101,54.94
"20660","2017","05","10",20,346,626,13281,4991,346,0,397,1232,5946,52,105,638,294,6610,34060,56.91
"20661","2017","05","10",21,352,602,12039,4938,346,0,397,848,5949,48,106,504,301,7005,33204,60.2
"20662","2017","05","10",22,352,593,9311,4857,346,1,375,601,5951,48,104,441,300,7368,30095,59.42
"20663","2017","05","10",23,351,620,7713,4710,346,353,378,443,5951,48,95,324,301,7555,27665,54.35
"20664","2017","05","11",24,312,334,4423,2580,277,440,343,517,5019,47,90,34,277,8548,22640,46.63
"20665","2017","05","11",1,304,227,4323,1881,275,1686,338,622,5021,47,87,34,273,8959,21386,43.06
"20666","2017","05","11",2,322,230,4396,1678,274,2975,337,345,5019,46,88,34,256,9361,20553,42.41
"20667","2017","05","11",3,321,234,4614,1620,270,3397,349,225,5019,46,89,33,249,9442,20035,41.92
"20668","2017","05","11",4,321,231,4089,1695,264,3153,347,211,5019,47,90,34,252,9583,19674,40.22
"20669","2017","05","11",5,320,231,4393,1797,275,3233,361,247,5021,47,88,33,254,9225,19772,41.95
"20670","2017","05","11",6,329,233,4613,2030,272,3103,366,261,5024,46,86,34,255,8806,20031,43.69
"20671","2017","05","11",7,329,216,4471,1979,274,2494,372,287,5025,47,85,35,258,8236,20418,48.7
"20672","2017","05","11",8,328,228,4405,1988,277,1887,382,309,5026,46,84,459,261,7785,20913,51.37
"20673","2017","05","11",9,334,200,4002,2002,274,1428,376,482,5026,49,84,1530,261,7530,22735,53.62
"20674","2017","05","11",10,333,201,4104,2129,272,1157,393,632,5026,48,84,2432,257,7469,24153,51.52
"20675","2017","05","11",11,346,202,4151,2273,275,1091,402,534,5026,47,84,3090,255,8087,24807,50.8
"20676","2017","05","11",12,342,195,4011,2346,274,295,388,497,5026,48,84,3320,262,8636,24865,47.47
"20677","2017","05","11",13,343,209,4254,2137,274,1268,409,413,5027,47,87,3271,269,9315,25264,46.56
"20678","2017","05","11",14,347,213,4219,1996,273,1847,413,389,5026,47,85,3208,277,9940,25085,45.59
"20679","2017","05","11",15,346,187,3874,1869,271,2647,418,401,5026,47,84,3021,276,10476,23931,44.61
"20680","2017","05","11",16,348,197,3891,1933,270,2766,428,454,5025,47,85,2423,269,10251,23189,44.17
"20681","2017","05","11",17,347,200,4242,2143,271,1179,452,920,5023,47,87,1209,270,9668,23245,45.07
"20682","2017","05","11",18,352,203,4473,2411,273,219,475,1528,5022,47,84,348,273,9024,25397,46.86
"20683","2017","05","11",19,349,192,4334,2715,272,0,498,1484,5024,47,86,119,277,8986,26955,48.53
"20684","2017","05","11",20,357,216,4502,2853,272,0,492,1853,5024,47,83,101,277,8630,27773,54.07
"20685","2017","05","11",21,348,207,4448,2856,277,0,477,1428,5024,47,85,93,281,8458,27580,60.59
"20686","2017","05","11",22,346,212,4222,2783,285,20,469,1036,5024,47,83,53,273,8279,26201,58.94
